transaction_id,account_id,customer_name,email,income_band,country,province,city,postal_code,account_type,transaction_type,transaction_amount,currency,merchant_name,merchant_category,payment_method,transaction_date,balance_before,balance_after,is_international,exchange_rate,is_fraud,device_type,recurring_payment,month,day_of_week,Month Name,Credit_vs_Debit,Fraud_Flag,Net_Change
TXN-001301,ACC-35302,Name_2789,user9077@example.com,High,Canada,British Columbia,Victoria,M2T 1X3,Checking,Credit,10.3,CAD,Merchant_436,Dining,Direct Debit,6/21/2025 23:45,22869.64,22879.94,FALSE,,FALSE,Mobile,TRUE,6,Saturday,June,Credit,Clean,10.3
TXN-001302,ACC-61044,Name_6510,user7006@example.com,Upper-Mid,Canada,Quebec,Quebec City,E1H 8R3,Credit,Debit,54.17,CAD,Merchant_41,Rent,Card,4/14/2025 17:45,7903.86,7849.69,FALSE,,FALSE,Web,TRUE,4,Monday,April,Debit,Clean,-54.17
TXN-001303,ACC-67980,Name_7881,user9034@example.com,Upper-Mid,Canada,Quebec,Laval,V4H 3J5,Credit,Credit,16.86,CAD,Merchant_136,Travel,Transfer,12/20/2025 7:07,8721.93,8738.8,FALSE,,FALSE,POS,FALSE,12,Saturday,December,Credit,Clean,16.87
TXN-001304,ACC-28081,Name_7215,user1023@example.com,Upper-Mid,Canada,Alberta,Calgary,V7H 1L3,Credit,Debit,9.43,CAD,Merchant_321,Utilities,Wire,5/25/2025 9:59,10294.93,10285.5,FALSE,,FALSE,POS,FALSE,5,Sunday,May,Debit,Clean,-9.43
TXN-001305,ACC-82890,Name_8424,user4636@example.com,Lower-Mid,Canada,Alberta,Edmonton,A9P 0V9,Checking,Credit,34.35,CAD,Merchant_431,Travel,Wire,1/5/2026 15:03,1764.17,1798.52,FALSE,,FALSE,Web,FALSE,1,Monday,January,Credit,Clean,34.35
TXN-001306,ACC-69489,Name_7113,user1439@example.com,High,Canada,Quebec,Montreal,X2S 8A0,Credit,Credit,8.18,CAD,Merchant_31,Healthcare,Transfer,6/15/2025 6:43,11596.67,11604.85,FALSE,,FALSE,Mobile,TRUE,6,Sunday,June,Credit,Clean,8.18
TXN-001307,ACC-64201,Name_1619,user3152@example.com,Upper-Mid,Canada,Alberta,Calgary,K3C 5X7,Savings,Debit,20.66,CAD,Merchant_59,Healthcare,Direct Debit,3/18/2026 19:35,12031.01,12010.35,FALSE,,FALSE,Web,FALSE,3,Wednesday,March,Debit,Clean,-20.66
TXN-001308,ACC-11544,Name_3773,user5582@example.com,Low,Canada,Ontario,Toronto,E3A 0T8,Credit,Debit,19.9,CAD,Merchant_280,Entertainment,Wire,4/28/2025 23:20,224.77,204.87,FALSE,,FALSE,POS,FALSE,4,Monday,April,Debit,Clean,-19.9
TXN-001309,ACC-42519,Name_7403,user7755@example.com,Lower-Mid,Canada,Alberta,Edmonton,M6G 7H8,Savings,Credit,59.5,CAD,Merchant_490,Salary,Card,11/4/2025 14:56,3823.23,3882.72,FALSE,,FALSE,POS,FALSE,11,Tuesday,November,Credit,Clean,59.49
TXN-001310,ACC-62607,Name_3395,user2737@example.com,Low,Canada,British Columbia,Surrey,V6L 3M9,Checking,Credit,32.29,CAD,Merchant_440,Utilities,Card,3/12/2026 17:57,755.24,787.52,FALSE,,FALSE,Web,FALSE,3,Thursday,March,Credit,Clean,32.28
TXN-001311,ACC-21277,Name_1894,user7476@example.com,Lower-Mid,Canada,Alberta,Edmonton,S7G 6M1,Credit,Credit,19.59,CAD,Merchant_230,Travel,Wire,2/5/2026 11:47,2445.69,2465.28,FALSE,,FALSE,POS,FALSE,2,Thursday,February,Credit,Clean,19.59
TXN-001312,ACC-29296,Name_5238,user5044@example.com,Mid,Canada,British Columbia,Vancouver,T8A 4T0,Savings,Credit,45.5,CAD,Merchant_21,Healthcare,Transfer,3/4/2026 4:32,2951.18,2996.68,FALSE,,FALSE,Web,FALSE,3,Wednesday,March,Credit,Clean,45.5
TXN-001313,ACC-30845,Name_8694,user4413@example.com,Lower-Mid,Canada,Alberta,Edmonton,N7E 2P6,Savings,Debit,80.66,CAD,Merchant_95,Rent,Transfer,7/16/2025 6:45,3950.13,3869.47,FALSE,,FALSE,Mobile,TRUE,7,Wednesday,July,Debit,Clean,-80.66
TXN-001314,ACC-86065,Name_9841,user1013@example.com,Mid,Canada,British Columbia,Victoria,N7Y 3S9,Checking,Credit,35.09,CAD,Merchant_358,Travel,Card,10/5/2025 8:59,5108.84,5143.93,FALSE,,FALSE,Mobile,FALSE,10,Sunday,October,Credit,Clean,35.09
TXN-001315,ACC-99083,Name_8271,user8228@example.com,Upper-Mid,Canada,British Columbia,Vancouver,A7B 6B0,Savings,Credit,20.29,CAD,Merchant_140,Entertainment,Card,8/9/2025 4:55,10850.83,10871.13,FALSE,,FALSE,Web,FALSE,8,Saturday,August,Credit,Clean,20.3
TXN-001316,ACC-20806,Name_7251,user4905@example.com,Low,Canada,Quebec,Quebec City,X7S 2C5,Savings,Credit,5.41,CAD,Merchant_363,Healthcare,Direct Debit,10/10/2025 2:27,291.59,297,FALSE,,FALSE,Mobile,FALSE,10,Friday,October,Credit,Clean,5.41
TXN-001317,ACC-40653,Name_2040,user5107@example.com,Upper-Mid,Canada,British Columbia,Victoria,E9X 8V2,Savings,Credit,6.92,CAD,Merchant_107,Utilities,Transfer,12/9/2025 20:55,12123.76,12130.68,TRUE,0.76,FALSE,Mobile,TRUE,12,Tuesday,December,Credit,Clean,6.92
TXN-001318,ACC-28168,Name_1110,user5742@example.com,Upper-Mid,Canada,Quebec,Laval,L8L 5S7,Savings,Debit,14.8,CAD,Merchant_37,Salary,Direct Debit,5/26/2025 15:54,14019.67,14004.87,TRUE,0.78,FALSE,Web,FALSE,5,Monday,May,Debit,Clean,-14.8
TXN-001319,ACC-62516,Name_9053,user8374@example.com,Low,Canada,Alberta,Edmonton,R5V 6R6,Savings,Credit,10.92,CAD,Merchant_247,Entertainment,Card,9/30/2025 23:40,768.17,779.09,FALSE,,FALSE,POS,FALSE,9,Tuesday,September,Credit,Clean,10.92
TXN-001320,ACC-85133,Name_9802,user9509@example.com,Mid,Canada,Ontario,Mississauga,V8G 9Y8,Savings,Credit,16.66,CAD,Merchant_74,Healthcare,Direct Debit,9/27/2025 10:17,1977.75,1994.41,FALSE,,FALSE,Web,FALSE,9,Saturday,September,Credit,Clean,16.66
TXN-001321,ACC-78968,Name_8074,user5515@example.com,Low,Canada,Quebec,Montreal,B0R 7G4,Savings,Debit,21.26,CAD,Merchant_441,Entertainment,Transfer,3/7/2026 16:40,338.61,317.35,FALSE,,FALSE,POS,TRUE,3,Saturday,March,Debit,Clean,-21.26
TXN-001322,ACC-24685,Name_9328,user5306@example.com,Lower-Mid,Canada,Quebec,Montreal,A6P 4X8,Savings,Debit,34.11,CAD,Merchant_176,Healthcare,Direct Debit,5/4/2025 12:57,811.37,777.25,FALSE,,TRUE,Web,TRUE,5,Sunday,May,Debit,Fraud,-34.12
TXN-001323,ACC-19549,Name_8423,user9949@example.com,Low,Canada,British Columbia,Victoria,J8T 1K5,Savings,Credit,18.72,CAD,Merchant_497,Entertainment,Wire,12/17/2025 15:19,906.85,925.57,FALSE,,FALSE,POS,FALSE,12,Wednesday,December,Credit,Clean,18.72
TXN-001324,ACC-28463,Name_6357,user7341@example.com,High,Canada,Quebec,Laval,B1E 6G4,Savings,Credit,32.67,CAD,Merchant_479,Utilities,Wire,2/23/2026 2:58,45179.48,45212.15,FALSE,,FALSE,Web,FALSE,2,Monday,February,Credit,Clean,32.67
TXN-001325,ACC-66899,Name_8887,user1796@example.com,Low,Canada,Quebec,Laval,C0G 7C9,Checking,Credit,21.42,CAD,Merchant_348,Salary,Transfer,1/21/2026 23:11,1643.07,1664.5,FALSE,,FALSE,Mobile,TRUE,1,Wednesday,January,Credit,Clean,21.43
TXN-001326,ACC-49943,Name_5434,user7833@example.com,Low,Canada,Alberta,Calgary,H2B 1R5,Savings,Credit,2.79,CAD,Merchant_209,Travel,Transfer,10/6/2025 14:51,431.49,434.28,FALSE,,FALSE,POS,FALSE,10,Monday,October,Credit,Clean,2.79
TXN-001327,ACC-51140,Name_6134,user9635@example.com,Mid,Canada,British Columbia,Vancouver,M1L 2B2,Savings,Debit,7.85,CAD,Merchant_271,Utilities,Transfer,4/22/2025 5:30,3682.83,3674.97,FALSE,,TRUE,Web,TRUE,4,Tuesday,April,Debit,Fraud,-7.86
TXN-001328,ACC-71031,Name_1400,user3289@example.com,Low,Canada,British Columbia,Victoria,L4A 4J1,Checking,Debit,17.39,CAD,Merchant_465,Groceries,Wire,1/9/2026 4:49,1918.57,1901.18,FALSE,,FALSE,Web,TRUE,1,Friday,January,Debit,Clean,-17.39
TXN-001329,ACC-18502,Name_8169,user3085@example.com,Mid,Canada,Quebec,Montreal,T5V 3N5,Savings,Debit,5.99,CAD,Merchant_286,Rent,Direct Debit,8/3/2025 23:24,7500.31,7494.32,FALSE,,FALSE,Web,FALSE,8,Sunday,August,Debit,Clean,-5.99
TXN-001330,ACC-28197,Name_2130,user6664@example.com,Lower-Mid,Canada,Quebec,Quebec City,B1J 4K3,Credit,Debit,36.6,CAD,Merchant_26,Entertainment,Transfer,3/22/2026 10:52,3619.6,3583.01,FALSE,,FALSE,Web,FALSE,3,Sunday,March,Debit,Clean,-36.59
TXN-001331,ACC-68972,Name_2833,user2796@example.com,Low,Canada,British Columbia,Surrey,G7P 9K9,Credit,Debit,92.83,CAD,Merchant_404,Salary,Direct Debit,1/28/2026 10:13,718.44,625.61,FALSE,,FALSE,Web,FALSE,1,Wednesday,January,Debit,Clean,-92.83
TXN-001332,ACC-52624,Name_2455,user1751@example.com,Upper-Mid,Canada,Ontario,Ottawa,A4L 3R4,Checking,Debit,67.95,CAD,Merchant_201,Utilities,Direct Debit,2/23/2026 8:42,11080.09,11012.14,FALSE,,FALSE,Web,FALSE,2,Monday,February,Debit,Clean,-67.95
TXN-001333,ACC-67859,Name_7520,user9195@example.com,Upper-Mid,Canada,Quebec,Laval,K5H 7X0,Credit,Debit,16.23,CAD,Merchant_260,Healthcare,Direct Debit,6/9/2025 14:57,4768.25,4752.03,FALSE,,FALSE,POS,FALSE,6,Monday,June,Debit,Clean,-16.22
TXN-001334,ACC-65591,Name_8796,user8306@example.com,High,Canada,Ontario,Mississauga,N4R 5Y6,Checking,Debit,89.19,CAD,Merchant_246,Dining,Direct Debit,6/4/2025 19:31,32696.07,32606.88,FALSE,,FALSE,Web,FALSE,6,Wednesday,June,Debit,Clean,-89.19
TXN-001335,ACC-63846,Name_4288,user6454@example.com,Lower-Mid,Canada,Quebec,Quebec City,E7N 7J5,Checking,Credit,23.3,CAD,Merchant_419,Salary,Card,4/27/2025 19:17,1258.09,1281.4,FALSE,,FALSE,POS,FALSE,4,Sunday,April,Credit,Clean,23.31
TXN-001336,ACC-38695,Name_8335,user6157@example.com,Mid,Canada,Alberta,Edmonton,G2R 4X4,Credit,Credit,14.34,CAD,Merchant_72,Rent,Card,2/15/2026 16:44,4964.24,4978.58,TRUE,1.09,FALSE,Mobile,FALSE,2,Sunday,February,Credit,Clean,14.34
TXN-001337,ACC-15907,Name_5473,user2148@example.com,Low,Canada,Quebec,Quebec City,M2S 4J0,Checking,Debit,10.88,CAD,Merchant_317,Healthcare,Card,11/28/2025 21:25,678.02,667.14,FALSE,,FALSE,POS,TRUE,11,Friday,November,Debit,Clean,-10.88
TXN-001338,ACC-31783,Name_7050,user1539@example.com,Low,Canada,Alberta,Calgary,C4R 2Y4,Checking,Debit,14.84,CAD,Merchant_236,Entertainment,Direct Debit,7/1/2025 4:08,1207.22,1192.37,FALSE,,FALSE,Mobile,FALSE,7,Tuesday,July,Debit,Clean,-14.85
TXN-001339,ACC-49773,Name_7541,user8060@example.com,High,Canada,Alberta,Red Deer,R6M 8K6,Credit,Debit,13.62,CAD,Merchant_420,Groceries,Direct Debit,12/8/2025 13:18,36855.6,36841.97,TRUE,0.85,FALSE,Web,FALSE,12,Monday,December,Debit,Clean,-13.63
TXN-001340,ACC-28710,Name_6364,user8338@example.com,Low,Canada,British Columbia,Surrey,H7K 4S8,Credit,Credit,23.82,CAD,Merchant_311,Dining,Wire,1/8/2026 13:12,788.56,812.38,FALSE,,FALSE,Mobile,FALSE,1,Thursday,January,Credit,Clean,23.82
TXN-001341,ACC-49093,Name_7329,user2424@example.com,Low,Canada,British Columbia,Victoria,Y0R 8R2,Credit,Credit,23.58,CAD,Merchant_417,Entertainment,Wire,9/21/2025 12:58,1605.72,1629.31,FALSE,,FALSE,POS,FALSE,9,Sunday,September,Credit,Clean,23.59
TXN-001342,ACC-64668,Name_2420,user4760@example.com,Mid,Canada,British Columbia,Victoria,M4B 8Y3,Credit,Credit,20.15,CAD,Merchant_336,Travel,Card,2/7/2026 7:19,6277.38,6297.53,FALSE,,FALSE,POS,FALSE,2,Saturday,February,Credit,Clean,20.15
TXN-001343,ACC-82225,Name_1038,user2491@example.com,Lower-Mid,Canada,Ontario,Toronto,H2A 1R3,Checking,Debit,31.09,CAD,Merchant_257,Salary,Transfer,7/30/2025 5:38,1437.49,1406.4,FALSE,,FALSE,Mobile,TRUE,7,Wednesday,July,Debit,Clean,-31.09
TXN-001344,ACC-33256,Name_2303,user3751@example.com,Mid,Canada,Quebec,Montreal,V0H 3E8,Credit,Debit,66.07,CAD,Merchant_469,Entertainment,Wire,3/28/2025 3:34,7497.26,7431.2,FALSE,,FALSE,Mobile,TRUE,3,Friday,March,Debit,Clean,-66.06
TXN-001345,ACC-11801,Name_1127,user1093@example.com,Mid,Canada,Ontario,Toronto,E9C 7R5,Checking,Credit,51.91,CAD,Merchant_421,Dining,Direct Debit,1/14/2026 7:43,7640.06,7691.97,FALSE,,FALSE,Web,FALSE,1,Wednesday,January,Credit,Clean,51.91
TXN-001346,ACC-17678,Name_8408,user1176@example.com,Upper-Mid,Canada,British Columbia,Vancouver,G7G 8H0,Savings,Credit,4.55,CAD,Merchant_28,Groceries,Transfer,5/22/2025 23:39,13957.74,13962.29,FALSE,,FALSE,POS,FALSE,5,Thursday,May,Credit,Clean,4.55
TXN-001347,ACC-88682,Name_4517,user3915@example.com,High,Canada,Ontario,Mississauga,L1Y 3G5,Checking,Debit,1.56,CAD,Merchant_365,Healthcare,Wire,3/31/2025 9:22,43169.77,43168.21,FALSE,,FALSE,Mobile,FALSE,3,Monday,March,Debit,Clean,-1.56
TXN-001348,ACC-20936,Name_7568,user8306@example.com,Low,Canada,Ontario,Toronto,X1E 6T8,Savings,Debit,51.13,CAD,Merchant_378,Dining,Card,3/7/2026 9:05,401.07,349.94,FALSE,,FALSE,Mobile,FALSE,3,Saturday,March,Debit,Clean,-51.13
TXN-001349,ACC-54303,Name_4419,user1379@example.com,Mid,Canada,British Columbia,Vancouver,M0P 3C9,Credit,Debit,5.12,CAD,Merchant_144,Rent,Card,5/7/2025 0:42,4026.17,4021.05,TRUE,1.17,FALSE,Mobile,FALSE,5,Wednesday,May,Debit,Clean,-5.12
TXN-001350,ACC-74505,Name_1811,user1113@example.com,Mid,Canada,British Columbia,Vancouver,Y3A 7R4,Credit,Debit,16.04,CAD,Merchant_151,Groceries,Direct Debit,11/3/2025 23:38,3038.49,3022.45,FALSE,,FALSE,POS,FALSE,11,Monday,November,Debit,Clean,-16.04
TXN-001351,ACC-13381,Name_2930,user9964@example.com,Upper-Mid,Canada,British Columbia,Surrey,K2A 5E1,Checking,Credit,6.23,CAD,Merchant_33,Travel,Direct Debit,12/30/2025 14:35,8454.75,8460.98,FALSE,,FALSE,Mobile,FALSE,12,Tuesday,December,Credit,Clean,6.23
TXN-001352,ACC-45804,Name_8776,user2272@example.com,Mid,Canada,Quebec,Quebec City,C7B 6L8,Savings,Credit,3.31,CAD,Merchant_481,Healthcare,Wire,11/21/2025 5:44,1276.78,1280.1,FALSE,,FALSE,POS,FALSE,11,Friday,November,Credit,Clean,3.32
TXN-001353,ACC-81094,Name_9539,user2973@example.com,Mid,Canada,Quebec,Laval,B1E 4N6,Savings,Debit,34.52,CAD,Merchant_408,Entertainment,Wire,3/10/2026 11:14,6552.17,6517.65,FALSE,,FALSE,Web,FALSE,3,Tuesday,March,Debit,Clean,-34.52
TXN-001354,ACC-73330,Name_8646,user1657@example.com,Upper-Mid,Canada,Ontario,Mississauga,G2J 8A4,Credit,Debit,42.91,CAD,Merchant_180,Travel,Direct Debit,8/28/2025 19:03,4157.2,4114.29,FALSE,,FALSE,Web,FALSE,8,Thursday,August,Debit,Clean,-42.91
TXN-001355,ACC-40896,Name_6910,user9225@example.com,Mid,Canada,Quebec,Quebec City,V2T 2J3,Credit,Debit,11.29,CAD,Merchant_372,Salary,Wire,1/4/2026 0:49,6099.7,6088.41,FALSE,,FALSE,POS,FALSE,1,Sunday,January,Debit,Clean,-11.29
TXN-001356,ACC-79955,Name_5685,user5367@example.com,High,Canada,Quebec,Laval,G7K 9Y3,Savings,Debit,1.51,CAD,Merchant_371,Entertainment,Direct Debit,8/29/2025 21:17,35971.08,35969.58,FALSE,,FALSE,Mobile,FALSE,8,Friday,August,Debit,Clean,-1.5
TXN-001357,ACC-10389,Name_7396,user3589@example.com,Upper-Mid,Canada,Ontario,Mississauga,B1S 6J3,Savings,Credit,11.63,CAD,Merchant_400,Groceries,Card,7/23/2025 18:56,14654.58,14666.21,FALSE,,FALSE,Web,FALSE,7,Wednesday,July,Credit,Clean,11.63
TXN-001358,ACC-33848,Name_4557,user4194@example.com,Lower-Mid,Canada,Quebec,Montreal,P7B 4L4,Savings,Credit,29.72,CAD,Merchant_186,Rent,Direct Debit,12/21/2025 2:25,1393.99,1423.71,FALSE,,FALSE,Mobile,FALSE,12,Sunday,December,Credit,Clean,29.72
TXN-001359,ACC-79661,Name_5903,user3943@example.com,Low,Canada,British Columbia,Vancouver,M6K 8E5,Checking,Credit,4.58,CAD,Merchant_83,Rent,Card,5/6/2025 5:34,389.46,394.03,FALSE,,FALSE,Web,FALSE,5,Tuesday,May,Credit,Clean,4.57
TXN-001360,ACC-95434,Name_9655,user9123@example.com,Mid,Canada,Alberta,Red Deer,P9E 5K0,Checking,Credit,24.13,CAD,Merchant_238,Salary,Card,7/7/2025 19:12,3017.91,3042.04,FALSE,,FALSE,Web,FALSE,7,Monday,July,Credit,Clean,24.13
TXN-001361,ACC-52504,Name_4220,user2248@example.com,Lower-Mid,Canada,Ontario,Mississauga,A8C 2L6,Savings,Credit,19.78,CAD,Merchant_463,Travel,Wire,1/4/2026 14:15,3592.05,3611.83,FALSE,,FALSE,POS,FALSE,1,Sunday,January,Credit,Clean,19.78
TXN-001362,ACC-13471,Name_7186,user7770@example.com,Lower-Mid,Canada,Alberta,Calgary,K7M 9E2,Checking,Debit,35.85,CAD,Merchant_266,Healthcare,Card,1/21/2026 21:06,3957.25,3921.4,FALSE,,FALSE,Web,FALSE,1,Wednesday,January,Debit,Clean,-35.85
TXN-001363,ACC-15780,Name_1026,user5166@example.com,Upper-Mid,Canada,Alberta,Calgary,B2V 2Y9,Credit,Credit,22.64,CAD,Merchant_213,Travel,Transfer,6/30/2025 11:25,4228.5,4251.14,TRUE,0.78,FALSE,Mobile,TRUE,6,Monday,June,Credit,Clean,22.64
TXN-001364,ACC-44244,Name_3685,user1531@example.com,Lower-Mid,Canada,Alberta,Calgary,B1M 1L4,Checking,Credit,7.59,CAD,Merchant_132,Entertainment,Card,2/13/2026 23:31,2417.99,2425.58,FALSE,,FALSE,POS,FALSE,2,Friday,February,Credit,Clean,7.59
TXN-001365,ACC-88593,Name_5477,user8486@example.com,Lower-Mid,Canada,Alberta,Calgary,N7S 3V9,Credit,Debit,66.46,CAD,Merchant_88,Travel,Card,9/6/2025 8:37,3710.75,3644.29,FALSE,,FALSE,Web,FALSE,9,Saturday,September,Debit,Clean,-66.46
TXN-001366,ACC-86890,Name_4578,user5466@example.com,Mid,Canada,Alberta,Red Deer,Y1N 0L3,Credit,Debit,17.14,CAD,Merchant_29,Travel,Direct Debit,5/15/2025 10:22,6940.32,6923.18,FALSE,,FALSE,Web,FALSE,5,Thursday,May,Debit,Clean,-17.14
TXN-001367,ACC-73723,Name_6351,user2341@example.com,Lower-Mid,Canada,Quebec,Laval,H1B 1X4,Checking,Credit,19.54,CAD,Merchant_200,Dining,Transfer,11/19/2025 21:00,1934.35,1953.9,FALSE,,FALSE,Web,FALSE,11,Wednesday,November,Credit,Clean,19.55
TXN-001368,ACC-58955,Name_4938,user6511@example.com,Mid,Canada,British Columbia,Vancouver,H4K 7T9,Savings,Credit,7.9,CAD,Merchant_20,Healthcare,Wire,7/22/2025 19:24,2941.96,2949.86,FALSE,,FALSE,POS,FALSE,7,Tuesday,July,Credit,Clean,7.9
TXN-001369,ACC-48068,Name_7869,user8503@example.com,Upper-Mid,Canada,British Columbia,Victoria,B1V 5H2,Savings,Debit,12.89,CAD,Merchant_302,Dining,Direct Debit,9/11/2025 8:34,11993.81,11980.92,FALSE,,FALSE,POS,FALSE,9,Thursday,September,Debit,Clean,-12.89
TXN-001370,ACC-45285,Name_1623,user8170@example.com,Upper-Mid,Canada,Alberta,Edmonton,A0Y 4C5,Credit,Debit,8.29,CAD,Merchant_366,Rent,Transfer,3/1/2026 1:20,11143.72,11135.43,FALSE,,FALSE,Web,TRUE,3,Sunday,March,Debit,Clean,-8.29
TXN-001371,ACC-64687,Name_2152,user6116@example.com,Upper-Mid,Canada,British Columbia,Victoria,G6H 0L0,Credit,Credit,16.9,CAD,Merchant_182,Dining,Card,6/16/2025 4:17,11485.99,11502.89,FALSE,,FALSE,Web,FALSE,6,Monday,June,Credit,Clean,16.9
TXN-001372,ACC-38640,Name_9316,user1672@example.com,Upper-Mid,Canada,Quebec,Quebec City,M1C 7C6,Checking,Debit,111.24,CAD,Merchant_126,Travel,Transfer,1/27/2026 15:41,8952.32,8841.07,FALSE,,FALSE,Mobile,FALSE,1,Tuesday,January,Debit,Clean,-111.25
TXN-001373,ACC-71764,Name_9852,user1791@example.com,Lower-Mid,Canada,British Columbia,Victoria,H1B 9K6,Savings,Debit,5.09,CAD,Merchant_372,Entertainment,Wire,7/4/2025 11:13,1554.77,1549.67,FALSE,,FALSE,Web,FALSE,7,Friday,July,Debit,Clean,-5.1
TXN-001374,ACC-53361,Name_5097,user4310@example.com,Upper-Mid,Canada,Alberta,Calgary,P1E 0G6,Credit,Debit,4,CAD,Merchant_105,Salary,Direct Debit,12/8/2025 12:38,7284.97,7280.97,FALSE,,FALSE,Mobile,FALSE,12,Monday,December,Debit,Clean,-4
TXN-001375,ACC-78160,Name_6159,user6510@example.com,Mid,Canada,Ontario,Mississauga,A7A 2R4,Checking,Debit,87.46,CAD,Merchant_222,Dining,Wire,4/29/2025 18:40,2746.42,2658.96,FALSE,,FALSE,Mobile,FALSE,4,Tuesday,April,Debit,Clean,-87.46
TXN-001376,ACC-42071,Name_5177,user3225@example.com,Low,Canada,British Columbia,Surrey,T9T 3B2,Credit,Credit,16.29,CAD,Merchant_145,Groceries,Wire,10/26/2025 18:34,1338.04,1354.33,FALSE,,FALSE,POS,FALSE,10,Sunday,October,Credit,Clean,16.29
TXN-001377,ACC-33689,Name_9798,user5333@example.com,Lower-Mid,Canada,Alberta,Calgary,X8C 9M9,Savings,Debit,10.29,CAD,Merchant_488,Rent,Wire,6/15/2025 20:33,1051.89,1041.6,FALSE,,FALSE,POS,FALSE,6,Sunday,June,Debit,Clean,-10.29
TXN-001378,ACC-86569,Name_1096,user1494@example.com,Upper-Mid,Canada,Ontario,Mississauga,L1P 2M2,Credit,Credit,56.82,CAD,Merchant_270,Entertainment,Wire,6/6/2025 16:51,10881.74,10938.56,FALSE,,FALSE,POS,FALSE,6,Friday,June,Credit,Clean,56.82
TXN-001379,ACC-90748,Name_4743,user7938@example.com,Upper-Mid,Canada,British Columbia,Victoria,V2N 0G8,Credit,Debit,10.96,CAD,Merchant_15,Groceries,Direct Debit,10/3/2025 23:01,8856.81,8845.85,FALSE,,FALSE,POS,TRUE,10,Friday,October,Debit,Clean,-10.96
TXN-001380,ACC-73874,Name_3089,user2438@example.com,Low,Canada,Alberta,Red Deer,R4P 7N2,Savings,Debit,124.71,CAD,Merchant_177,Utilities,Transfer,8/24/2025 9:46,1343.44,1218.73,FALSE,,FALSE,POS,FALSE,8,Sunday,August,Debit,Clean,-124.71
TXN-001381,ACC-76596,Name_2150,user6693@example.com,Upper-Mid,Canada,Quebec,Montreal,P7E 5P6,Credit,Credit,39.56,CAD,Merchant_214,Rent,Wire,10/12/2025 1:58,7061.4,7100.97,FALSE,,FALSE,Web,FALSE,10,Sunday,October,Credit,Clean,39.57
TXN-001382,ACC-37138,Name_6475,user7804@example.com,Mid,Canada,British Columbia,Vancouver,J2G 4P1,Credit,Credit,12.33,CAD,Merchant_77,Salary,Wire,5/23/2025 11:13,3716.07,3728.4,FALSE,,FALSE,POS,FALSE,5,Friday,May,Credit,Clean,12.33
TXN-001383,ACC-76514,Name_7690,user4247@example.com,High,Canada,Quebec,Montreal,C9S 3B5,Checking,Credit,173.7,CAD,Merchant_254,Groceries,Direct Debit,12/20/2025 0:35,45463.21,45636.91,FALSE,,FALSE,POS,FALSE,12,Saturday,December,Credit,Clean,173.7
TXN-001384,ACC-11308,Name_2812,user8993@example.com,Upper-Mid,Canada,Quebec,Montreal,R3E 9C9,Credit,Debit,10.96,CAD,Merchant_442,Entertainment,Transfer,1/20/2026 7:48,4597.77,4586.81,FALSE,,FALSE,Web,FALSE,1,Tuesday,January,Debit,Clean,-10.96
TXN-001385,ACC-56240,Name_9033,user8451@example.com,Lower-Mid,Canada,Ontario,Mississauga,P6M 2X4,Checking,Debit,42.19,CAD,Merchant_1,Utilities,Card,11/20/2025 15:40,3343.06,3300.88,FALSE,,FALSE,POS,TRUE,11,Thursday,November,Debit,Clean,-42.18
TXN-001386,ACC-40050,Name_6595,user7769@example.com,Lower-Mid,Canada,Quebec,Quebec City,C1Y 8G0,Checking,Credit,27.09,CAD,Merchant_428,Groceries,Wire,5/30/2025 6:45,946.11,973.21,FALSE,,FALSE,POS,FALSE,5,Friday,May,Credit,Clean,27.1
TXN-001387,ACC-20302,Name_8645,user8936@example.com,Mid,Canada,British Columbia,Surrey,A3R 6R6,Checking,Debit,73.83,CAD,Merchant_201,Utilities,Wire,6/17/2025 1:47,1469.75,1395.92,FALSE,,FALSE,Mobile,FALSE,6,Tuesday,June,Debit,Clean,-73.83
TXN-001388,ACC-46448,Name_1505,user4685@example.com,Lower-Mid,Canada,Quebec,Montreal,V5J 5J1,Credit,Credit,95.73,CAD,Merchant_103,Dining,Direct Debit,3/2/2026 6:37,2535.29,2631.02,FALSE,,FALSE,POS,FALSE,3,Monday,March,Credit,Clean,95.73
TXN-001389,ACC-69779,Name_2098,user3061@example.com,Lower-Mid,Canada,Alberta,Red Deer,R5G 4M8,Credit,Debit,20.74,CAD,Merchant_37,Salary,Transfer,11/13/2025 2:02,843.5,822.76,TRUE,1.26,FALSE,POS,FALSE,11,Thursday,November,Debit,Clean,-20.74
TXN-001390,ACC-62423,Name_2390,user7688@example.com,Mid,Canada,Quebec,Laval,P7S 5G8,Checking,Credit,9.46,CAD,Merchant_491,Dining,Wire,1/13/2026 11:14,5991.29,6000.75,FALSE,,FALSE,Mobile,FALSE,1,Tuesday,January,Credit,Clean,9.46
TXN-001391,ACC-43557,Name_6240,user8504@example.com,Lower-Mid,Canada,British Columbia,Surrey,V6R 1K8,Credit,Credit,31.82,CAD,Merchant_433,Entertainment,Direct Debit,8/23/2025 15:41,2832.43,2864.25,FALSE,,FALSE,POS,FALSE,8,Saturday,August,Credit,Clean,31.82
